_id/$oid,protocol,hpfeed_id/$oid,timestamp/$date,source_ip,source_port,destination_port,identifier,honeypot,destination_ip/0,snort/priority,snort/header,snort/classification,snort/signature,sensor,attachments/0/hashes/sha512,attachments/0/hashes/md5,attachments/0/description
66166b4e616a1e7d9c628825,TCP,66166b4c616a1e7d9c628822,2024-04-10T10:34:52.042Z,66.240.236.109,36335,25,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525034:969,30,ET 3CORESec Poor Reputation IP TCP group 18,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166b51616a1e7d9c628827,pcap,66166b51616a1e7d9c628826,2024-04-10T10:34:57.222Z,104.156.155.7,56861,139,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b57616a1e7d9c628829,pcap,66166b55616a1e7d9c628828,2024-04-10T10:35:01.254Z,192.241.235.25,52690,18480,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b5a616a1e7d9c62882b,mysqld,66166b59616a1e7d9c62882a,2024-04-10T10:35:05.257Z,162.142.125.8,58016,3306,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b5d616a1e7d9c62882d,pcap,66166b5b616a1e7d9c62882c,2024-04-10T10:35:07.637Z,79.124.58.158,45092,5535,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b72616a1e7d9c628831,pcap,66166b70616a1e7d9c628830,2024-04-10T10:35:28.637Z,79.124.60.194,45110,24030,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b72616a1e7d9c628832,pcap,66166b70616a1e7d9c62882f,2024-04-10T10:35:28.413Z,162.142.125.179,26908,12248,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b72616a1e7d9c628833,pcap,66166b6f616a1e7d9c62882e,2024-04-10T10:35:27.461Z,79.124.60.142,45094,56528,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b75616a1e7d9c628836,pcap,66166b75616a1e7d9c628835,2024-04-10T10:35:33.285Z,91.240.118.215,45902,48530,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b75616a1e7d9c628837,pcap,66166b74616a1e7d9c628834,2024-04-10T10:35:32.333Z,79.110.62.140,55987,6989,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b78616a1e7d9c628839,pcap,66166b77616a1e7d9c628838,2024-04-10T10:35:35.469Z,194.26.135.215,52466,47923,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b7b616a1e7d9c62883b,pcap,66166b7b616a1e7d9c62883a,2024-04-10T10:35:39.332Z,212.129.31.58,54504,2082,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b81616a1e7d9c62883d,pcap,66166b7f616a1e7d9c62883c,2024-04-10T10:35:43.477Z,79.124.56.142,45091,63000,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b84616a1e7d9c62883f,pcap,66166b82616a1e7d9c62883e,2024-04-10T10:35:46.165Z,45.56.83.149,40105,5432,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b87616a1e7d9c628841,pcap,66166b85616a1e7d9c628840,2024-04-10T10:35:49.637Z,104.156.155.7,56861,1026,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b93616a1e7d9c628844,pcap,66166b92616a1e7d9c628843,2024-04-10T10:36:02.293Z,85.209.11.84,57089,11016,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b93616a1e7d9c628845,pcap,66166b91616a1e7d9c628842,2024-04-10T10:36:01.062Z,79.110.62.140,55987,2090,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166b96616a1e7d9c628847,pcap,66166b94616a1e7d9c628846,2024-04-10T10:36:04.366Z,46.101.80.224,60000,22274,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166ba5616a1e7d9c628849,pcap,66166ba4616a1e7d9c628848,2024-04-10T10:36:20.046Z,79.110.62.140,55987,10504,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166ba8616a1e7d9c62884b,pcap,66166ba6616a1e7d9c62884a,2024-04-10T10:36:22.567Z,162.142.125.187,56088,17770,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bb1616a1e7d9c62884d,pcap,66166baf616a1e7d9c62884c,2024-04-10T10:36:31.806Z,91.148.190.134,45110,7017,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bb4616a1e7d9c628850,pcap,66166bb2616a1e7d9c62884f,2024-04-10T10:36:34.998Z,104.156.155.7,56861,8054,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bb4616a1e7d9c628851,httpd,66166bb2616a1e7d9c62884e,2024-04-10T10:36:34.478Z,185.180.143.138,48958,443,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bb7616a1e7d9c628855,pcap,66166bb6616a1e7d9c628854,2024-04-10T10:36:38.413Z,167.94.138.35,48840,8850,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bb7616a1e7d9c628856,pcap,66166bb6616a1e7d9c628853,2024-04-10T10:36:38.357Z,167.94.138.35,46152,8850,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bb7616a1e7d9c628857,pcap,66166bb6616a1e7d9c628852,2024-04-10T10:36:38.301Z,167.94.138.35,43378,8850,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bc0616a1e7d9c628859,pcap,66166bbd616a1e7d9c628858,2024-04-10T10:36:45.749Z,104.156.155.7,56861,8090,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bc3616a1e7d9c62885b,pcap,66166bc2616a1e7d9c62885a,2024-04-10T10:36:50.676Z,104.156.155.7,56861,3568,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bc6616a1e7d9c62885d,pcap,66166bc4616a1e7d9c62885c,2024-04-10T10:36:52.133Z,79.110.62.140,55987,8186,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bcc616a1e7d9c62885f,pcap,66166bcb616a1e7d9c62885e,2024-04-10T10:36:59.805Z,79.110.62.140,55987,8824,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bdb616a1e7d9c628862,pcap,66166bd9616a1e7d9c628861,2024-04-10T10:37:13.973Z,80.75.212.75,46054,25110,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bdb616a1e7d9c628863,Blackhole,66166bd9616a1e7d9c628860,2024-04-10T10:37:13.431Z,181.83.225.51,50967,23,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166be4616a1e7d9c628865,pcap,66166be4616a1e7d9c628864,2024-04-10T10:37:24.501Z,192.155.84.194,35749,3005,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166be7616a1e7d9c628868,pcap,66166be6616a1e7d9c628867,2024-04-10T10:37:26.013Z,79.110.62.140,55987,9042,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166be7616a1e7d9c628869,TCP,66166be5616a1e7d9c628866,2024-04-10T10:37:25.642Z,45.125.66.34,53594,8081,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525030:969,30,ET 3CORESec Poor Reputation IP TCP group 16,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166bea616a1e7d9c62886c,pcap,66166be9616a1e7d9c62886b,2024-04-10T10:37:29.261Z,1.15.55.157,42784,6379,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bea616a1e7d9c62886d,pcap,66166be8616a1e7d9c62886a,2024-04-10T10:37:28.645Z,45.79.109.236,33462,6699,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bed616a1e7d9c62886f,pcap,66166beb616a1e7d9c62886e,2024-04-10T10:37:31.054Z,104.156.155.7,56861,6036,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bf3616a1e7d9c628871,httpd,66166bf3616a1e7d9c628870,2024-04-10T10:37:39.024Z,198.199.96.58,49246,443,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166bfc616a1e7d9c628873,pcap,66166bfb616a1e7d9c628872,2024-04-10T10:37:47.294Z,87.121.69.25,60323,8080,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c05616a1e7d9c628875,TCP,66166c04616a1e7d9c628874,2024-04-10T10:37:56.362Z,45.79.104.47,57234,49169,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403392:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 47,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c1a616a1e7d9c628878,pcap,66166c1a616a1e7d9c628877,2024-04-10T10:38:18.485Z,94.102.49.148,54148,21088,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c1a616a1e7d9c628879,TCP,66166c17616a1e7d9c628876,2024-04-10T10:38:15.818Z,43.140.247.17,54066,6379,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403380:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 41,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c1d616a1e7d9c62887b,pcap,66166c1a616a1e7d9c62887a,2024-04-10T10:38:18.821Z,104.156.155.7,56861,2572,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c20616a1e7d9c62887e,pcap,66166c1f616a1e7d9c62887d,2024-04-10T10:38:23.694Z,152.89.198.127,57109,18933,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c20616a1e7d9c62887f,TCP,66166c1e616a1e7d9c62887c,2024-04-10T10:38:22.986Z,45.33.52.85,60492,56777,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403390:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 46,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c26616a1e7d9c628884,pcap,66166c25616a1e7d9c628883,2024-04-10T10:38:29.686Z,94.156.248.22,43343,44417,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c26616a1e7d9c628885,TCP,66166c25616a1e7d9c628882,2024-04-10T10:38:29.138Z,185.224.128.34,57409,80,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c26616a1e7d9c628886,TCP,66166c25616a1e7d9c628881,2024-04-10T10:38:29.136Z,185.224.128.34,57409,80,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2500014:6855,30,ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c26616a1e7d9c628887,TCP,66166c25616a1e7d9c628880,2024-04-10T10:38:29.129Z,185.224.128.34,57409,80,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c29616a1e7d9c628889,pcap,66166c28616a1e7d9c628888,2024-04-10T10:38:32.765Z,104.156.155.7,56861,56080,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c2f616a1e7d9c62888b,TCP,66166c2d616a1e7d9c62888a,2024-04-10T10:38:37.320Z,85.209.11.254,50904,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525036:969,30,ET 3CORESec Poor Reputation IP TCP group 19,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c3b616a1e7d9c62888d,pcap,66166c3a616a1e7d9c62888c,2024-04-10T10:38:50.461Z,79.124.56.190,50346,15151,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c47616a1e7d9c628890,pcap,66166c47616a1e7d9c62888f,2024-04-10T10:39:03.509Z,79.124.60.246,45539,55354,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c47616a1e7d9c628891,pcap,66166c45616a1e7d9c62888e,2024-04-10T10:39:01.437Z,54.205.140.203,59990,9090,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c4a616a1e7d9c628895,pcap,66166c4a616a1e7d9c628894,2024-04-10T10:39:06.366Z,162.142.125.190,33231,9058,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c4a616a1e7d9c628896,pcap,66166c48616a1e7d9c628893,2024-04-10T10:39:04.349Z,104.156.155.7,56861,4782,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c4a616a1e7d9c628897,pcap,66166c48616a1e7d9c628892,2024-04-10T10:39:04.126Z,45.56.109.30,61000,8443,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c4d616a1e7d9c628899,pcap,66166c4d616a1e7d9c628898,2024-04-10T10:39:09.221Z,162.142.125.191,10296,12464,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c50616a1e7d9c62889c,TCP,66166c4f616a1e7d9c62889b,2024-04-10T10:39:11.123Z,185.224.128.43,42947,80,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c50616a1e7d9c62889d,TCP,66166c4f616a1e7d9c62889a,2024-04-10T10:39:11.113Z,185.224.128.43,42947,80,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c53616a1e7d9c62889f,pcap,66166c52616a1e7d9c62889e,2024-04-10T10:39:14.989Z,79.124.56.142,45553,31581,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c56616a1e7d9c6288a1,pcap,66166c55616a1e7d9c6288a0,2024-04-10T10:39:17.957Z,79.110.62.140,55987,10538,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c5c616a1e7d9c6288a3,pcap,66166c5a616a1e7d9c6288a2,2024-04-10T10:39:22.492Z,91.148.190.134,45540,21252,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c5f616a1e7d9c6288a7,pcap,66166c5d616a1e7d9c6288a6,2024-04-10T10:39:25.517Z,45.56.111.60,47346,18888,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c5f616a1e7d9c6288a8,smbd,66166c5d616a1e7d9c6288a5,2024-04-10T10:39:25.146Z,103.117.137.162,57724,445,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c5f616a1e7d9c6288a9,smbd,66166c5d616a1e7d9c6288a4,2024-04-10T10:39:25.028Z,103.117.137.162,57679,445,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c62616a1e7d9c6288ab,pcap,66166c5f616a1e7d9c6288aa,2024-04-10T10:39:27.981Z,3.84.237.14,59389,9100,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c65616a1e7d9c6288ae,pcap,66166c65616a1e7d9c6288ad,2024-04-10T10:39:33.133Z,206.168.34.149,21790,17546,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c65616a1e7d9c6288af,pcap,66166c64616a1e7d9c6288ac,2024-04-10T10:39:32.461Z,79.124.60.6,45555,10555,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c68616a1e7d9c6288b1,pcap,66166c67616a1e7d9c6288b0,2024-04-10T10:39:35.933Z,79.124.60.194,45540,62995,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c6b616a1e7d9c6288b3,pcap,66166c69616a1e7d9c6288b2,2024-04-10T10:39:37.613Z,194.26.135.215,52466,46797,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c71616a1e7d9c6288b6,pcap,66166c70616a1e7d9c6288b5,2024-04-10T10:39:44.278Z,23.92.27.179,36374,389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c71616a1e7d9c6288b7,pcap,66166c6f616a1e7d9c6288b4,2024-04-10T10:39:43.829Z,45.79.153.72,53587,1935,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c77616a1e7d9c6288b9,pcap,66166c75616a1e7d9c6288b8,2024-04-10T10:39:49.429Z,91.148.190.130,45419,49780,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c7a616a1e7d9c6288bc,pcap,66166c79616a1e7d9c6288bb,2024-04-10T10:39:53.405Z,162.142.125.179,38309,12472,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c7a616a1e7d9c6288bd,TCP,66166c78616a1e7d9c6288ba,2024-04-10T10:39:52.074Z,206.168.34.153,20636,33948,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c86616a1e7d9c6288c0,pcap,66166c84616a1e7d9c6288bf,2024-04-10T10:40:04.102Z,194.26.135.215,52466,44178,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c86616a1e7d9c6288c1,pcap,66166c83616a1e7d9c6288be,2024-04-10T10:40:03.877Z,91.148.190.146,45539,52308,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c8c616a1e7d9c6288c3,pcap,66166c8b616a1e7d9c6288c2,2024-04-10T10:40:11.213Z,162.142.125.180,37626,16019,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c8f616a1e7d9c6288c5,pcap,66166c8d616a1e7d9c6288c4,2024-04-10T10:40:13.509Z,79.124.40.70,45554,53702,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c92616a1e7d9c6288c7,pcap,66166c91616a1e7d9c6288c6,2024-04-10T10:40:17.261Z,94.156.66.92,57390,999,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c95616a1e7d9c6288cb,pcap,66166c95616a1e7d9c6288ca,2024-04-10T10:40:21.349Z,79.124.59.202,45539,47548,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c95616a1e7d9c6288cc,TCP,66166c94616a1e7d9c6288c9,2024-04-10T10:40:20.746Z,193.163.125.233,44425,8098,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166c95616a1e7d9c6288cd,pcap,66166c94616a1e7d9c6288c8,2024-04-10T10:40:20.452Z,125.212.217.214,26200,9022,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166c98616a1e7d9c6288cf,pcap,66166c96616a1e7d9c6288ce,2024-04-10T10:40:22.076Z,80.82.70.133,60000,7777,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166caa616a1e7d9c6288d2,pcap,66166ca9616a1e7d9c6288d1,2024-04-10T10:40:41.733Z,45.33.40.18,51935,8000,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166caa616a1e7d9c6288d3,pcap,66166ca8616a1e7d9c6288d0,2024-04-10T10:40:40.502Z,198.235.24.114,53264,5000,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166cad616a1e7d9c6288d7,TCP,66166cad616a1e7d9c6288d6,2024-04-10T10:40:45.330Z,79.124.59.254,60006,8333,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166cad616a1e7d9c6288d8,TCP,66166cad616a1e7d9c6288d5,2024-04-10T10:40:45.321Z,79.124.59.254,60006,8333,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403474:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 88,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166cad616a1e7d9c6288d9,pcap,66166cac616a1e7d9c6288d4,2024-04-10T10:40:44.309Z,162.142.125.187,36153,12389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166cb3616a1e7d9c6288db,pcap,66166cb3616a1e7d9c6288da,2024-04-10T10:40:51.309Z,104.156.155.7,56861,10554,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166cbf616a1e7d9c6288de,pcap,66166cbe616a1e7d9c6288dd,2024-04-10T10:41:02.621Z,104.156.155.7,56861,13724,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166cbf616a1e7d9c6288df,pcap,66166cbd616a1e7d9c6288dc,2024-04-10T10:41:01.165Z,3.84.237.14,59389,4848,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166cc2616a1e7d9c6288e1,pcap,66166cc0616a1e7d9c6288e0,2024-04-10T10:41:04.581Z,91.240.118.215,45902,48527,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166cc8616a1e7d9c6288e3,pcap,66166cc7616a1e7d9c6288e2,2024-04-10T10:41:11.861Z,162.142.125.177,58565,9036,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166ce0616a1e7d9c6288e5,pcap,66166cdf616a1e7d9c6288e4,2024-04-10T10:41:35.381Z,79.124.49.86,45539,50117,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166ce6616a1e7d9c6288e7,pcap,66166ce5616a1e7d9c6288e6,2024-04-10T10:41:41.094Z,104.156.155.7,56861,10431,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166ce9616a1e7d9c6288ea,pcap,66166ce9616a1e7d9c6288e9,2024-04-10T10:41:45.405Z,162.216.18.113,50454,30007,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166ce9616a1e7d9c6288eb,pcap,66166ce8616a1e7d9c6288e8,2024-04-10T10:41:44.958Z,205.210.31.193,49682,82,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166cec616a1e7d9c6288ed,pcap,66166cea616a1e7d9c6288ec,2024-04-10T10:41:46.693Z,45.128.232.84,36472,1347,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166cef616a1e7d9c6288ef,pcap,66166cef616a1e7d9c6288ee,2024-04-10T10:41:51.845Z,43.157.198.106,20451,30029,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166cf5616a1e7d9c6288f1,pcap,66166cf4616a1e7d9c6288f0,2024-04-10T10:41:56.326Z,79.110.62.140,55987,3779,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166d0e616a1e7d9c6288f3,pcap,66166d0c616a1e7d9c6288f2,2024-04-10T10:42:20.741Z,79.110.62.140,55987,14125,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166d17616a1e7d9c6288f5,TCP,66166d14616a1e7d9c6288f4,2024-04-10T10:42:28.746Z,198.235.24.99,52990,18080,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166d1a616a1e7d9c6288f8,TCP,66166d19616a1e7d9c6288f7,2024-04-10T10:42:33.865Z,185.242.226.50,53798,8156,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166d1a616a1e7d9c6288f9,pcap,66166d17616a1e7d9c6288f6,2024-04-10T10:42:31.942Z,185.242.226.50,37013,8156,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166d20616a1e7d9c6288fb,pcap,66166d1e616a1e7d9c6288fa,2024-04-10T10:42:38.829Z,85.209.11.132,40078,59916,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166d26616a1e7d9c6288fe,pcap,66166d23616a1e7d9c6288fd,2024-04-10T10:42:43.702Z,79.110.62.140,55987,9376,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166d26616a1e7d9c6288ff,TCP,66166d23616a1e7d9c6288fc,2024-04-10T10:42:43.081Z,23.92.27.179,51103,389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403326:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 14,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166d29616a1e7d9c628902,TCP,66166d28616a1e7d9c628901,2024-04-10T10:42:48.212Z,80.66.83.48,40521,20075,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166d29616a1e7d9c628903,TCP,66166d28616a1e7d9c628900,2024-04-10T10:42:48.200Z,80.66.83.48,40521,20075,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403476:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 89,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66166d2c616a1e7d9c628905,httpd,66166d29616a1e7d9c628904,2024-04-10T10:42:49.657Z,185.224.128.34,52658,80,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166d2f616a1e7d9c628908,pcap,66166d2e616a1e7d9c628907,2024-04-10T10:42:54.286Z,162.142.125.176,17523,21280,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66166d2f616a1e7d9c628909,pcap,66166d2c616a1e7d9c628906,2024-04-10T10:42:52.829Z,104.156.155.7,56861,4042,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
